text	link	year
Iqbal al-Gharaballi	/wiki/Iqbal_al-Gharaballi	['1900', '1950']
Nawal El Kuwaiti	/wiki/Nawal_El_Kuwaiti	['1900', '1950']
Zaid Al-Harb	/wiki/Zaid_Al-Harb	['1900', '1950']
Ema Shah	/wiki/Ema_Shah	['1900', '1950']
Hayat Al-Fahad	/wiki/Hayat_Al-Fahad	['1900', '1950']
Ahmad Abdulal	/wiki/Ahmad_Abdulal	['1900', '1950']
Ahmad Meshari Al-Adwani	/wiki/Ahmad_Meshari_Al-Adwani	['1900', '1950']
Dr. Abdul-Razzak Al-Adwani	/wiki/Dr._Abdul-Razzak_Al-Adwani	['1900', '1950']
Fahad AlSharekh	/wiki/Fahad_AlSharekh	['1900', '1950']
Abdul Rahman Al-Sumait	/wiki/Abdul_Rahman_Al-Sumait	['1900', '1950']
Fehaid Al Deehani	/wiki/Fehaid_Al_Deehani	['1900', '1950']
Nabil Al Awadi	/wiki/Nabil_Al_Awadi	['1900', '1950']
Abdulhadi Al-Khayat	/wiki/Abdulhadi_Al-Khayat	['1900', '1950']
Abdallah Saleh Ali Al Ajmi	/wiki/Abdallah_Saleh_Ali_Al_Ajmi	['1900', '1950']
Ibrahim Al-Mudhaf	/wiki/Ibrahim_Al-Mudhaf	['1900', '1950']
Faiza Al-Kharafi	/wiki/Faiza_Al-Kharafi	['1900', '1950']
Abu Obeida Tawari al-Obeidi	/wiki/Abu_Obeida_Tawari_al-Obeidi	['1900', '1950']
Abdullah Al-Refai	/wiki/Abdullah_Al-Refai	['1900', '1950']
Tareq Al-Suwaidan	/wiki/Tareq_Al-Suwaidan	['1900', '1950']
Sara Akbar	/wiki/Sara_Akbar	['1900', '1950']
Adil Zamil Abdull Mohssin Al Zamil	/wiki/Adil_Zamil_Abdull_Mohssin_Al_Zamil	['1900', '1950']
Saad Madhi Saad Howash Al Azmi	/wiki/Saad_Madhi_Saad_Howash_Al_Azmi	['1900', '1950']
Abbas Almohri	/wiki/Abbas_Almohri	['1900', '1950']
Mojeb al-Dousari	/wiki/Mojeb_al-Dousari	['1900', '1950']
Fouzi Khalid Abdullah Al Awda	/wiki/Fouzi_Khalid_Abdullah_Al_Awda	['1900', '1950']
Kazem Behbehani	/wiki/Kazem_Behbehani	['1900', '1950']
Nejoud Boodai	/wiki/Nejoud_Boodai	['1900', '1950']
Ibtihal Al-Khatib	/wiki/Ibtihal_Al-Khatib	['1900', '1950']
Shujoun Al-Hajri	/wiki/Shujoun_Al-Hajri	['1900', '1950']
